Date,Verb,C1,Infinitive,C2,PresentTense,C3,PastTense,C4,PastParticiple,Ending,Irregular,Percent,
29/01/2021 13:38,reach,å rekke,å rekke,rekker,rekker,rakte,rakt,har rakt,har rakt,,Y,75,
29/01/2021 13:38,tidy,å rydde,å rydde,rydder,rydder,ryddet,ryddet,har ryddet,har ryddet,et,,100,
29/01/2021 13:38,send,å sende,å sende,sender,sender,sendte,sente,har sendt,har sendt,te,,75,
29/01/2021 13:38,understand,å skjønne,å forstår,skjønner,skjønner,skjønte,skjønne,har skjønt,har skjønt,,Y,50,
29/01/2021 13:39,"hit, strike",å slå,å slå,slår,slår,slo,slo,har slått,slått,,Y,75,
29/01/2021 13:39,"end, close",å slutte,å slutte,slutter,slutter,sluttet,sluttet,har sluttet,har sluttet,et,,100,
29/01/2021 13:39,ask,å spørre,å spørre,spør,spørrer,spurte,spurte,har spurt,har spurt,,Y,75,
29/01/2021 13:40,steal,å stjele,å stjele,stjeler,stjeler,stjal,stjalt,har stjålet,har stjål,,Y,50,
29/01/2021 13:40,stroke,å stryke,å stryke,stryker,stryker,strøk,strøke,har strøket,har strøket,,Y,75,
29/01/2021 13:40,take,å ta,å ta,tar,tar,tok,tok,har tatt,har tatt,,Y,100,
29/01/2021 13:40,know,å vite,å vite,vet,vis,visste,har visse,har visst,har visst,,Y,50,
29/01/2021 13:43,die,å dø,å dø,dør,dør,døde,døde,har dødd,har død,de,,75,
29/01/2021 13:44,to fix,å ordne,å ordne,ordner,ordner,ordnet,ordnet,har ordnet,har ordnet,et,,100,
29/01/2021 13:44,reach,å rekke,å rekke,rekker,rekker,rakte,rakke,har rakt,har rakt,,Y,75,
29/01/2021 13:44,send,å sende,å sende,sender,sender,sendte,sendte,har sendt,har sendt,te,,100,
29/01/2021 13:44,understand,å skjønne,å skjønne,skjønner,skjønner,skjønte,skjønte,har skjønt,har skjønt,,Y,100,
29/01/2021 13:45,steal,å stjele,å stjele,stjeler,stjeler,stjal,stjal,har stjålet,har stjålet,,Y,100,
29/01/2021 13:46,stroke,å stryke,å stryke,stryker,stryker,strøk,strok,har strøket,har strekett,,Y,50,
29/01/2021 13:47,die,å dø,å dø,dør,dør,døde,døde,har dødd,har dødd,de,,100,
29/01/2021 13:48,reach,å rekke,å rekke,rekker,rekker,rakte,rakt,har rakt,har rakt,,Y,75,
29/01/2021 13:48,stroke,å stryke,å stryke,stryker,stryker,strøk,strøke,har strøket,har streket,,Y,50,
29/01/2021 13:53,reach,å rekke,å rekke,rekker,rekker,rakte,rakt,har rakt,har rakt,,Y,75,
29/01/2021 13:53,stroke,å stryke,å stryke,stryker,stryker,strøk,strek,har strøket,har strøket,,Y,75,
29/01/2021 13:53,reach,å rekke,å rekke,rekker,rekker,rakte,rakte,har rakt,har rakt,,Y,100,
29/01/2021 13:54,stroke,å stryke,å stryke,stryker,stryker,strøk,strøk,har strøket,har strøket,,Y,100,
29/01/2021 14:02,ask,å be,å be,ber,ber,ba,bier,har bedt,har batt,,Y,50,
29/01/2021 14:02,go/travel,å dra,å dra,drar,drar,dro,drev,har dratt,har drevet,,Y,50,
29/01/2021 14:02,prefer,å foretrekke,å foretrekke,foretrekker,foretrekkert,foretrakk,har foretrakke,har foretrukket,har foretrakket,,Y,25,
29/01/2021 14:03,give,å gi,å gi,gir,gir,gav,gikk,har gitt,har gikk,,Y,50,
29/01/2021 14:03,do,å gjøre,p gjøre,gjør,gjør,gjorde,gjørde,har gjort,har gjord,,Y,25,
29/01/2021 14:03,to throw,å kaste,å kaste,kaster,kaster,kastet,kastet,har kastet,har kastet,et,,100,
29/01/2021 14:04,laugh,å le,å le,ler,ler,lo,lier,har ledd,har lie,,Y,50,
29/01/2021 14:04,lie,å ligge,å ligge,ligger,ligger,lå,lagt,har ligget,har lågt,,Y,50,
29/01/2021 14:04,"hit, strike",å slå,å slå,slår,slår,slo,slå,har slått,har slott,,Y,50,
29/01/2021 14:04,ask,å spørre,å spørre,spør,spørrer@,spurte,spurte,har spurt,har spurt,,Y,75,
29/01/2021 14:05,know,å vite,å vite,vet,vet,visste,har visste,har visst,har visst,,Y,75,
29/01/2021 14:05,prefer,å foretrekke,å foretrekke,foretrekker,foretrekker,foretrakk,foretrakke,har foretrukket,har foretrakk,,Y,50,
29/01/2021 14:05,do,å gjøre,å gjøre,gjør,gjør,gjorde,gjorde,har gjort,har gjort,,Y,100,
29/01/2021 14:06,"hit, strike",å slå,å slå,slår,slår,slo,slott,har slått,har slott,,Y,50,
29/01/2021 14:09,prefer,å foretrekke,å foretrekke,foretrekker,foretrekker,foretrakk,foretrakk,har foretrukket,har foretrukket,,Y,100,
29/01/2021 14:10,"hit, strike",å slå,å slå,slår,slår,slo,slott,har slått,har slått,,Y,75,
29/01/2021 14:13,"hit, strike",å slå,å slå,slår,slår,slo,slo,har slått,har sledd,,Y,75,
29/01/2021 14:14,"hit, strike",å slå,å slå,slår,slår,slo,slo,har slått,har slatt,,Y,75,
29/01/2021 14:15,"hit, strike",å slå,å slå,slår,slår,slo,slo,har slått,slåttt,,Y,75,
29/01/2021 14:15,"hit, strike",å slå,å slå,slår,slår,slo,slo,har slått,slått,,Y,75,
29/01/2021 14:16,"hit, strike",å slå,å slå,slår,slår,slo,slo,har slått,har slåttt,,Y,75,
29/01/2021 14:16,"hit, strike",å slå,å slå,slår,slår,slo,slo,har slått,har slått,,Y,100,
29/01/2021 14:20,go/travel,å dra,å dra,drar,drarr,dro,drev,har dratt,har drevet,,Y,25,
29/01/2021 14:20,give,å gi,å gi,gir,gir,gav,gav,har gitt,har gavet,,Y,75,
29/01/2021 14:20,laugh,å le,å le,ler,ler,lo,la,har ledd,har latt,,Y,50,
29/01/2021 14:21,lie,å ligge,å ligge,ligger,ligger,lå,lagt,har ligget,har lagt,,Y,50,
29/01/2021 14:21,know,å vite,å viter,vet,vet,visste,har visste,har visst,har visst,,Y,50,
29/01/2021 14:21,go/travel,å dra,å dra,drar,drar,dro,drev,har dratt,har drev,,Y,50,
29/01/2021 14:21,laugh,å le,å le,ler,ler,lo,lå,har ledd,har le,,Y,50,
29/01/2021 14:22,go/travel,å dra,å dra,drar,drar,dro,drev,har dratt,har drovet,,Y,50,
29/01/2021 14:22,laugh,å le,å le,ler,ler,lo,lo,har ledd,har ledd,,Y,100,
29/01/2021 14:24,go/travel,å dra,drar,drar,dro,dro,dro,har dratt,har drovet,,Y,25,
29/01/2021 14:25,know,å vite,å vite,vet,vet,visste,visste,har visst,har visst,,Y,100,
29/01/2021 14:26,go/travel,å dra,å dra,drar,drar,dro,dro,har dratt,har dratt,,Y,100,
30/01/2021 12:04,ask,å be,å be,ber,ber,ba,bet,har bedt,har bått,,Y,50,
30/01/2021 12:04,disappear,å forsvinne,å forsvinne,forsvinner,forsvinner,forsvant,forsvant,har forsvunnet,har forsvunnet,,Y,100,
30/01/2021 12:05,give,å gi,å gi,gir,gir,gav,gav,har gitt,har gitt,,Y,100,
30/01/2021 12:05,lie,å ligge,å ligge,ligger,ligger,lå,lagt,har ligget,har la,,Y,50,
30/01/2021 12:08,ask,å spørre,å spørre,spør,spør,spurte,spurte,har spurt,har spurt,,Y,100,
30/01/2021 12:10,lie,å ligge,å ligge,ligger,ligger,lå,lå,har ligget,har ligget,,Y,100,
31/01/2021 09:45,employ,å ansette,å ansette,ansetter,ansetter,ansatte,ansatte,har ansatt,har ansatt,,Y,100,
31/01/2021 09:53,open,å åpne,å åpne,åpner,åpner,åpnet,åpnet,har åpnet,har åpnet,et,,100,
31/01/2021 09:53,work,å arbeide,å arbeide,arbeider,arbeider,arbeidet,arbeidet,har arbeidet,har arbeidet,et,,100,
31/01/2021 09:53,to bake,å bake,å bake,baker,baker,bakte,bakte,har bakt,har bakt,te,,100,
31/01/2021 09:53,begin,å begynne,å begynne,begynner,begynner,begynte,begynte,har begynt,har begynt,te,,100,
31/01/2021 09:54,pay,å betale,å betale,betaler,betaler,betalte,betalte,har betalt,har betalt,te,,100,
31/01/2021 09:54,use,å bruke,å bruke,bruker,bruker,brukte,brukte,har brukt,har brukt,te,,100,
31/01/2021 09:54,to cover,å dekke,å dekke,dekker,dekker,dekket,dekket,har dekket,har dekket,et,,100,
31/01/2021 09:55,drink,å drikke,å drikke,drikker,drikker,drakk,drak,har drukket,har drukket,,Y,75,
31/01/2021 09:55,"operate, run",å drive,å drive,driver,driver,drev,drev,har drevet,har druvet,,Y,75,
31/01/2021 09:55,shower,å dusje,å dusje,dusjer,dusjer,dusjet,dusjet,har dusjet,har dusjet,et,,100,
31/01/2021 09:55,get/receive,å få,å få,får,får,fikk,fikk,har fått,har fått,,Y,100,
31/01/2021 09:56,"be, feel",å føle,å føle,føler,føler,følte,følte,har følt,har følt,te,,100,
31/01/2021 09:56,"tell, explain",å fortelle,å fortelle,forteller,forteller,fortalte,fortalte,har fortalt,har fortalt,,Y,100,
31/01/2021 09:56,continue,å fortsette,å fortsette,fortsetter,fortsetter,fortsatte,fortsatt,har fortsatt,har fortsatt,,Y,75,
31/01/2021 09:57,"go, walk",å gå,å gå,går,gpr,gikk,gikk,har gått,har gått,,Y,75,
31/01/2021 09:57,marry,å gifte,å gifte,gifter,gifter,giftet,fiftet,har giftet,har giftet,et,,75,
31/01/2021 09:58,to hide,å gjemme,å gjemme,gjemmer,gjemmer,gjemte,gjemte,har gjemt,har gjemt,te,,100,
31/01/2021 09:58,repeat,å gjenta,å gjenta,gjentar,gjentar,gjentok,gjentok,har gjentatt,har gjentatt,,Y,100,
31/01/2021 09:58,forget,å glemme,å glemme,glemmer,glemmer,glemte,glemte,har glemt,har glemt,te,,100,
31/01/2021 09:59,"fetch, bring",å hente,å hente,henter,henter,hentet,hentet,har hentet,har hentet,et,,100,
31/01/2021 09:59,be called/named,å hete,å hete,heter,heter,hette,hette,har hett,har hett,te,,100,
31/01/2021 09:59,greet,å hilse,å hilse,hilser,hilser,hilste,hilste,har hilst,har hilst,te,,100,
31/01/2021 09:59,help,å hjelpe,å hjelpe,hjelper,hjelper,hjalp,hjalp,har hjulpet,har hjulpett,,Y,75,
31/01/2021 10:00,drink,å drikke,å drikke,drikker,drikker,drakk,drak,har drukket,har drukket,,Y,75,
31/01/2021 10:00,"operate, run",å drive,å drive,driver,driver,drev,drev,har drevet,har drevet,,Y,100,
02/02/2021 00:00,interrupt,å avbryte,å avbryte,avbryter,avbrøt,avbrøt,avbrøt,har avbrutt,har avbutett,,Y,50,
02/02/2021 00:00,to move,å bevege,å flyte,beveger,beveger,beveget,beveget,har beveget,har beveget,et,,75,
02/02/2021 00:00,be,å bli,å bli,blir,blir,ble,ble,har blitt,har bludett,,Y,75,
02/02/2021 00:00,drink,å drikke,å drikke,drikker,drikker,drakk,drakte,har drukket,har drukket,,Y,75,
02/02/2021 00:00,continue,å fortsette,å fortsette,fortsetter,fortsetter,fortsatte,fortsatte,har fortsatt,fortsatter,,Y,75,
02/02/2021 00:00,marry,å gifte,å gifte,gifter,giter,giftet,giftet,har giftet,har giftet,et,,75,
02/02/2021 00:00,purchase,å kjøpe,å kjøåe,kjøper,kjøper,kjøpte,kjøpte,har kjøpt,har kjøpt,te,,75,
02/02/2021 00:00,cook,å koke,å kojke,koker,koker,kokte,kokte,har kokt,har kokt,te,,75,
02/02/2021 00:00,can/be able to,å kunne,å kunne,kan,kun,kunne,kunne,har kunnet,har kunnet,,Y,75,
02/02/2021 00:00,"make, create",å lage,å lage,lager,lager,laget,lagte,har laget,har laget,et,,75,
02/02/2021 00:00,"live, be alive",å leve,å leve,lever,lever,levde,lede,har levd,har levd,de,,75,
02/02/2021 00:00,to move,å bevege,å bevege,beveger,beveger,beveget,beveget,har beveget,hat beveget,et,,75,
02/02/2021 00:00,be,å bli,å bli,blir,blir,ble,ble,har blitt,har blått,,Y,75,
02/02/2021 00:00,"violate, break",å bryte,å bryte,bryter,bryter,brøt,brøt,har brutt,har brutet,,Y,75,
02/02/2021 00:00,should,å burde,å burde,bør,bur,burde,burde,har burdet,har burdet,,Y,75,
02/02/2021 00:00,drink,å drikke,å drikke,drikker,drikke,drakk,drakk,har drukket,har drukket,,Y,75,
02/02/2021 00:00,to move,å bevege,å flytte,beveger,beveger,beveget,beveget,har beveget,har beveget,et,,75,
02/02/2021 00:00,be,å bli,å blir,blir,blir,ble,blø,har blitt,har blitt,,Y,50,
02/02/2021 00:00,"violate, break",å bryte,å bryte,bryter,bryter,brøt,brøt,har brutt,har bruttet,,Y,75,
02/02/2021 00:00,should,å burde,å burde,bør,bur,burde,burde,har burdet,har burdet,,Y,75,
02/02/2021 00:00,drink,å drikke,å drikke,drikker,drikker,drakk,drak,har drukket,har druket,,Y,50,
02/02/2021 00:00,can/be able to,å kunne,å kunne,kan,kan,kunne,kunne,har kunnet,kunnet,,Y,75,
02/02/2021 00:00,to move,å bevege,å bevege,beveger,beveger,beveget,beveget,har beveget,har beveget,et,,100,
02/02/2021 00:00,be,å bli,å bli,blir,blir,ble,blø,har blitt,har bøitt,,Y,50,
02/02/2021 00:00,"violate, break",å bryte,å bryte,bryter,bryter,brøt,brøt,har brutt,har brutt,,Y,100,
02/02/2021 00:00,should,å burde,å burde,bør,bør,burde,burde,har burdet,har burdet,,Y,100,
02/02/2021 00:00,drink,å drikke,å drikke,drikker,drikker,drakk,drakk,har drukket,har druket,,Y,75,
02/02/2021 00:00,marry,å gifte,å gifte,gifter,gifter,giftet,giftet,har giftet,har giftet,et,,100,
02/02/2021 00:00,purchase,å kjøpe,å betale,kjøper,kjøper,kjøpte,kjøpte,har kjøpt,har kjøpte,te,,50,
02/02/2021 00:00,cook,å koke,å koke,koker,koker,kokte,kokte,har kokt,har kokt,te,,100,
02/02/2021 00:00,can/be able to,å kunne,å kunne,kan,kan,kunne,kunne,har kunnet,har kunnet,,Y,100,
02/02/2021 00:00,"live, be alive",å leve,å leve,lever,lever,levde,levde,har levd,har levd,de,,100,
02/02/2021 00:00,employ,å ansette,å ansette,ansetter,ansetter,ansatte,ansatte,har ansatt,har ansatt,,Y,100,
02/02/2021 00:00,open,å åpne,å åpne,åpner,åpner,åpnet,åpnet,har åpnet,har åpnet,et,,100,
02/02/2021 00:00,work,å arbeide,å arbeider,arbeider,arbeider,arbeidet,arbeidet,har arbeidet,har arbeidet,et,,75,
02/02/2021 00:00,work,å arbeide,å arbeide,arbeider,arbeider,arbeidet,arbeidet,har arbeidet,har arbeidet,et,,100,
02/02/2021 00:00,interrupt,å avbryte,å avbryte,avbryter,avbrøt,avbrøt,avbrøt,har avbrutt,har avbrøt,,Y,50,
02/02/2021 00:00,"bear, carry",å bære,å bære,bærer,bar,bar,bar,har båret,har båret,,Y,75,
02/02/2021 00:00,to bake,å bake,å bake,baker,baker,bakte,bakte,har bakt,har bakt,te,,100,
02/02/2021 00:00,ask,å be,å be,ber,ber,ba,bør,har bedt,har bått,,Y,50,
02/02/2021 00:00,begin,å begynne,å begynne,begynner,begynner,begynte,begynte,har begynt,har begynt,te,,100,
02/02/2021 00:00,pay,å betale,å betale,betaler,betaler,betalte,betalte,har betalt,har betalt,te,,100,
02/02/2021 00:00,"mean, signify",å bety,å bety,betyr,betyr,betydde,betydde,har betydd,har betydd,dde,,100,
02/02/2021 00:00,be,å bli,å bli,blir,blir,ble,blå,har blitt,har blitt,,Y,75,
02/02/2021 00:00,"live, reside",å bo,å bø,bor,bor,bodde,bodde,har bodd,har bodd,dde,,75,
02/02/2021 00:00,use,å bruke,å bruke,bruker,bruker,brukte,brukte,har brukt,har brukt,te,,100,
02/02/2021 00:00,to cover,å dekke,å dekke,dekker,dekker,dekket,dekte,har dekket,har dekket,et,,75,
02/02/2021 00:00,die,å dø,å dø,dør,dør,døde,dødde,har dødd,har dødd,de,,75,
02/02/2021 00:00,go/travel,å dra,å dra,drar,drar,dro,drak,har dratt,hardrak,,Y,50,
02/02/2021 00:00,interrupt,å avbryte,å avbryte,avbryter,avbryter,avbrøt,avbrøt,har avbrutt,har avbrutt,,Y,100,
03/02/2021 00:00,drink,å drikke,å drikke,drikker,drikker,drakk,drakk,har drukket,har drukket,,Y,100,
03/02/2021 00:00,continue,å fortsette,å fortsette,fortsetter,fortsetter,fortsatte,fortsatte,har fortsatt,har forstsatt,,Y,75,
03/02/2021 00:00,"go, walk",å gå,å gå,går,går,gikk,gikk,har gått,har gått,,Y,100,
03/02/2021 00:00,help,å hjelpe,å hjelpe,hjelper,hjelper,hjalp,hjalp,har hjulpet,har hjulpet,,Y,100,
03/02/2021 00:00,come,å komme,å komme,kommer,kommer,kom,kom,har kommet,har kommet,,Y,100,
03/02/2021 00:00,exaggerate,å overdrive,å overdrive,overdriver,overdriver,overdrev,overdrev,har overdrevet,har overdrevet,,Y,100,
03/02/2021 00:00,fit,å passe,å ordne,passer,passer,passet,passett,har passet,har passet,et,,50,
03/02/2021 00:00,"clean, polish",å pusse,å rydde,pusser,pusser,pusset,pusstete,har pusset,har pussett,et,,25,
03/02/2021 00:00,sell,å selge,å selge,selger,selger,solgte,solgt,har solgt,har solt,,Y,50,
03/02/2021 00:00,set/put/place,å sette,å sette,setter,setter,satte,satte,har satt,har satt,,Y,100,
03/02/2021 00:00,to scare,å skremme,å ride,skremmer,skremmer,skremte,skremtet,har skremt,har skremt,te,,50,
03/02/2021 00:00,sleep,å sove,å sove,sover,sover,sov,savt,har sovet,gar sovet,,Y,50,
03/02/2021 00:00,count,å telle,å telle,teller,teller,talte,talt,har talt,har talt,,Y,75,
03/02/2021 00:00,meet/hit,å treffe,å treffe,treffer,treffer,traff,traffe,har truffet,har traffet,,Y,50,
03/02/2021 00:00,pull,å trekke,å trekke,trekker,trekker,trakk,trakk,har trukket,har trukket,,,100,
03/02/2021 00:00,"wake, awaken",å våkne,å våkne,våkner,våkner,våknet,våknet,har våknet,har våknet,et,,100,
03/02/2021 00:00,"want to, will",å ville,å ville,vil,vil,ville,ville,har villet,har villet,,Y,100,
03/02/2021 00:00,interrupt,å avbryte,å avbryte,avbryter,avbryter,avbrøt,avbrøt,har avbrutt,har avbrutt,,Y,100,
03/02/2021 00:00,continue,å fortsette,å fortsette,fortsetter,fortsetter,fortsatte,fortsatte,har fortsatt,har fortsatt,,Y,100,
03/02/2021 00:00,fit,å passe,å passe,passer,passer,passet,passet,har passet,har passet,et,,100,
03/02/2021 00:00,"clean, polish",å pusse,å pusse,pusser,pusser,pusset,pusset,har pusset,har pusset,et,,100,
03/02/2021 00:00,sell,å selge,å selge,selger,selger,solgte,salgt,har solgt,har solgt,,Y,75,
03/02/2021 00:00,to scare,å skremme,å skremme,skremmer,skremmer,skremte,skremte,har skremt,har skremt,te,,100,
03/02/2021 00:00,sleep,å sove,å sove,sover,sover,sov,sov,har sovet,har sovet,,Y,100,
03/02/2021 00:00,count,å telle,å telle,teller,teller,talte,talle,har talt,har talt,,Y,75,
03/02/2021 00:00,interrupt,å avbryte,å avbryte,avbryter,avbryter,avbrøt,avbrøt,har avbrutt,har avbrutt,,Y,100,
03/02/2021 00:00,sell,å selge,å selge,selger,selger,solgte,salgte,har solgt,har solgt,,Y,75,
03/02/2021 00:00,count,å telle,å telle,teller,teller,talte,talle,har talt,har talt,,Y,75,
03/02/2021 00:00,meet/hit,å treffe,å treffe,treffer,treffer,traff,traff,har truffet,har truffet,,Y,100,
03/02/2021 00:00,sell,å selge,å selge,selger,selger,solgte,salgt,har solgt,har solgt,,Y,75,
03/02/2021 00:00,count,å telle,å telle,teller,teller,talte,talte,har talt,har talt,,Y,100,
03/02/2021 00:00,sell,å selge,å selge,selger,selger,solgte,solgt,har solgt,har solgt,,Y,75,
03/02/2021 00:00,sell,å selge,å selge,selger,selger,solgte,salgte,har solgt,har solgt,,Y,75,
03/02/2021 00:00,sell,å selge,å selge,selger,selger,solgte,solgte,har solgt,har solgt,,Y,100,
03/02/2021 00:00,be,å bli,å bli,blir,blir,ble,ble,har blitt,har blitt,,Y,100,
03/02/2021 00:00,"live, reside",å bo,å bo,bor,bor,bodde,bodde,har bodd,har bodd,dde,,100,
03/02/2021 00:00,jump,å hoppe,å hope,hopper,hopper,hoppet,hoppet,har hoppet,har hoppet,et,,75,
03/02/2021 00:00,jump,å hoppe,å hoppe,hopper,hopper,hoppet,hopte,har hoppet,har hoppet,et,,75,
03/02/2021 00:00,hear,å høre,å høre,hører,hører,hørte,hørte,har hørt,har hørt,te,,100,
03/02/2021 00:00,"know (person, place)",å kjenne,å kjenne,kjenner,kjenner,kjente,kjente,har kjent,har kjent,te,,100,
03/02/2021 00:00,purchase,å kjøpe,å kjøpe,kjøper,kjøper,kjøpte,kjøptet,har kjøpt,har kjøpt,te,,75,
03/02/2021 00:00,"cost, sweep",å koste,å koste,koster,koster,kostet,kostet,har kostet,har kostet,et,,100,
03/02/2021 00:00,play,å leke,å leke,leker,leker,lekte,lekte,har lekt,har lekt,te,,100,
03/02/2021 00:00,like,å like,å like,liker,liker,likte,likte,har likt,har likt,te,,100,
03/02/2021 00:00,listen,å lytte,å lytte,lytter,lytter,lyttet,lyttet,har lyttet,har lyttet,et,,100,
03/02/2021 00:00,jump,å hoppe,å hoppe,hopper,hopper,hoppet,hoppet,har hoppet,har hoppet,et,,100,
03/02/2021 00:00,purchase,å kjøpe,å kjøpe,kjøper,kjøpte,kjøpte,kjøpte,har kjøpt,har kjøpt,te,,75,
03/02/2021 00:00,"make, create",å lage,å lage,lager,lager,laget,lagte,har laget,har laget,et,,75,
03/02/2021 00:00,"bear, carry",å bære,å bære,bærer,bærer,bar,bar,har båret,har båret,,Y,100,
03/02/2021 00:00,ask,å be,å bli,ber,ber,ba,bier,har bedt,bått,,Y,25,
03/02/2021 00:00,die,å dø,å dø,dør,dør,døde,dødde,har dødd,har dødd,de,,75,
03/02/2021 00:00,go/travel,å dra,å dra,drar,drar,dro,drev,har dratt,har drev,,Y,50,
03/02/2021 00:00,find,å finne,å finne,finner,finner,fant,finte,har funnet,har funtet,,Y,50,
04/02/2021 00:00,purchase,å kjøpe,å betale,kjøper,kjøper,kjøpte,kjøpte,har kjøpt,har kjøpt,te,,75,
04/02/2021 00:00,"try, attempt",å prøve,å c,prøver,prøver,prøvde,prøvde,har prøvd,har prøvd,de,,75,
04/02/2021 00:00,to breathe,å puste,å pusse,puster,puster,pustet,pustet,har pustet,har pustet,et,,75,
04/02/2021 00:00,look forward,å glede,å glede,gleder,gleder,gledet,gledet,har gledet,har gledet,et,,100,
04/02/2021 00:00,cough,å hoste,å hoste,hoster,hostet,hostet,hostet,har hostet,har hostet,et,,75,
04/02/2021 00:00,purchase,å kjøpe,å kjøpe,kjøper,kjøper,kjøpte,kjøpte,har kjøpt,har kjøpt,te,,100,
04/02/2021 00:00,"make, create",å lage,å lage,lager,lager,laget,lagte,har laget,har laget,et,,75,
04/02/2021 00:00,must/have to,å måtte,å måtte,må,må,måtte,måtte,har måttet,har måttet,,Y,100,
04/02/2021 00:00,"try, attempt",å prøve,å prøve,prøver,prøver,prøvde,prøvde,har prøvd,har prøvd,de,,100,
04/02/2021 00:00,to breathe,å puste,å puste,puster,puster,pustet,pustet,har pustet,har pustet,et,,100,
04/02/2021 00:00,ring,å ringe,å ringe,ringer,ringer,ringte,ringte,har ringt,har ringt,te,,100,
04/02/2021 00:00,"call, shout",å rope,å rope,roper,roper,ropte,ropte,har ropt,har ropt,te,,100,
04/02/2021 00:00,write,å skrive,å skrive,skriver,skriver,skrev,skrivte,har skrevet,har skrevet,,Y,75,
04/02/2021 00:00,"should, shall",å skulle,å skulle,skal,skal,skulle,skulle,har skullet,har skullet,,Y,100,
04/02/2021 00:00,to realx,å slappe,å slappe,slapper,slapper,slappet,slappet,har slappet,har sluppet,et,,75,
04/02/2021 00:00,smile,å smile,å smile,smiler,smiler,smilte,smilte,har smilt,har smilt,te,,100,
04/02/2021 00:00,sneak,å snike,å s[3~,sniker,sniker,snek,snikte,har sneket,har snke,,,25,
04/02/2021 00:00,snow,å snø,å sno,snør,snør,snødde,snødd,har snødd,har snødd,dde,,50,
04/02/2021 00:00,eat,å spise,å spise,spiser,spiser,spiste,spiste,har spist,har spist,te,,100,
04/02/2021 00:00,"roast, fry, bake",å steke,å steke,steker,szteker,stekte,stekte,har stekt,har stekt,te,,75,
04/02/2021 00:00,"vote, agree",å stemme,å stemme,stemmer,stemmer,stemte,stemte,har stemt,har stemt,te,,100,
04/02/2021 00:00,study,å studere,å studere,studerer,studerer,studerte,studerte,har studert,har studert,te,,100,
04/02/2021 00:00,"answer, reply",å svare,å svare,svarer,svarer,svarte,svarte,har svart,har svart,te,,100,
04/02/2021 00:00,"think, intend",å tenke,å tenke,tenker,tenker,tenkte,tenkte,har tenkt,har tenkt,te,,100,
04/02/2021 00:00,need,å trenge,å trenge,trenger,trenger,trengte,trengte,har trengt,har trengt,te,,100,
04/02/2021 00:00,believe,å tro,å tro,tror,tror,trodde,trodde,har trodd,har trodd,,,100,
04/02/2021 00:00,to print,å trykke,å stykke,trykker,trykker,trykket,trykte,har trykket,har trykket,et,,50,
04/02/2021 00:00,to joke ,å tulle,å tullle,tuller,tuller,tullet,tulte,har tullet,har tullet,et,,50,
04/02/2021 00:00,"be, exist",å være,å være,er,er,var,var ,har vært,har våret,,Y,50,
